"Method","alpha","n","p","seed","s","est_error","est_error_FP","TPR","FPR"
"two-step",0.05,6000,1000,173,10,0.199109475383542,0.0791849520156876,1,0.0333333333333333
"two-step+refitted",0.05,6000,1000,173,10,0.0737853023245037,0.333245581985535,1,0.0333333333333333
"two-step oracle",0.05,6000,1000,173,10,0.0658012496801306,0,NA,NA
"two-step",0.05,6000,1000,174,10,0.190504361311352,0.0599690852894081,1,0.0252525252525253
"two-step+refitted",0.05,6000,1000,174,10,0.0847652019494191,0.316971287499211,1,0.0252525252525253
"two-step oracle",0.05,6000,1000,174,10,0.0855571981413542,0,NA,NA
"two-step",0.05,6000,1000,175,10,0.145852495013416,0.0579831608967873,1,0.0333333333333333
"two-step+refitted",0.05,6000,1000,175,10,0.0808320706778813,0.332939675121814,1,0.0333333333333333
"two-step oracle",0.05,6000,1000,175,10,0.077281751118774,0,NA,NA
"two-step",0.05,6000,1000,176,10,0.153304780302793,0.0680264547537847,1,0.0393939393939394
"two-step+refitted",0.05,6000,1000,176,10,0.0733077424197885,0.35941339296534,1,0.0393939393939394
"two-step oracle",0.05,6000,1000,176,10,0.0549315447723152,0,NA,NA
"two-step",0.05,6000,1000,177,10,0.149667514616573,0.0516879804050921,1,0.0303030303030303
"two-step+refitted",0.05,6000,1000,177,10,0.0579175008455117,0.303057460729685,1,0.0303030303030303
"two-step oracle",0.05,6000,1000,177,10,0.0629974907826521,0,NA,NA
"two-step",0.05,6000,1000,178,10,0.1826147941649,0.0768465969411103,1,0.0484848484848485
"two-step+refitted",0.05,6000,1000,178,10,0.11068839396304,0.394523748155286,1,0.0484848484848485
"two-step oracle",0.05,6000,1000,178,10,0.0998626322278127,0,NA,NA
"two-step",0.05,6000,1000,179,10,0.158907735601519,0.0934014295336101,1,0.0393939393939394
"two-step+refitted",0.05,6000,1000,179,10,0.0917929295586574,0.369019599662959,1,0.0393939393939394
"two-step oracle",0.05,6000,1000,179,10,0.0867674957081561,0,NA,NA
"two-step",0.05,6000,1000,17,10,0.189586962030539,0.0299575712565573,1,0.0181818181818182
"two-step+refitted",0.05,6000,1000,17,10,0.067980151373505,0.254574788888701,1,0.0181818181818182
"two-step oracle",0.05,6000,1000,17,10,0.087726753493536,0,NA,NA
"two-step",0.05,6000,1000,180,10,0.140801834777845,0.117672831979232,1,0.0787878787878788
"two-step+refitted",0.05,6000,1000,180,10,0.0700021036546262,0.430878597023624,1,0.0787878787878788
"two-step oracle",0.05,6000,1000,180,10,0.062320567756547,0,NA,NA
"two-step",0.05,6000,1000,181,10,0.163545569632165,0.112522834784309,1,0.0787878787878788
"two-step+refitted",0.05,6000,1000,181,10,0.106018262663166,0.397866169855156,1,0.0787878787878788
"two-step oracle",0.05,6000,1000,181,10,0.117017745942881,0,NA,NA
"two-step",0.05,6000,1000,182,10,0.183313051336867,0.0685496040243818,1,0.0303030303030303
"two-step+refitted",0.05,6000,1000,182,10,0.0853274738873491,0.33044220072247,1,0.0303030303030303
"two-step oracle",0.05,6000,1000,182,10,0.0902975309876034,0,NA,NA
"two-step",0.05,6000,1000,183,10,0.22970051350632,0.0623985320771645,1,0.0272727272727273
"two-step+refitted",0.05,6000,1000,183,10,0.08997705039489,0.333844184037245,1,0.0272727272727273
"two-step oracle",0.05,6000,1000,183,10,0.0859624186266348,0,NA,NA
"two-step",0.05,6000,1000,184,10,0.226185340164124,0.0538697998601744,1,0.0212121212121212
"two-step+refitted",0.05,6000,1000,184,10,0.0887644719138383,0.293989118984091,1,0.0212121212121212
"two-step oracle",0.05,6000,1000,184,10,0.0923142815757362,0,NA,NA
"two-step",0.05,6000,1000,185,10,0.218696292884523,0.0280848345323532,1,0.0121212121212121
"two-step+refitted",0.05,6000,1000,185,10,0.101013817331572,0.205016050862564,1,0.0121212121212121
"two-step oracle",0.05,6000,1000,185,10,0.0943801284295871,0,NA,NA
"two-step",0.05,6000,1000,186,10,0.218942864301006,0.0970232381023326,1,0.0505050505050505
"two-step+refitted",0.05,6000,1000,186,10,0.0903310469886425,0.402525172223908,1,0.0505050505050505
"two-step oracle",0.05,6000,1000,186,10,0.0651838454077153,0,NA,NA
"two-step",0.05,6000,1000,187,10,0.175716779079635,0.051233400855926,1,0.0323232323232323
"two-step+refitted",0.05,6000,1000,187,10,0.0639582920627329,0.321565341803954,1,0.0323232323232323
"two-step oracle",0.05,6000,1000,187,10,0.0702597746392009,0,NA,NA
"two-step",0.05,6000,1000,188,10,0.150919821443365,0.107024780602192,1,0.0737373737373737
"two-step+refitted",0.05,6000,1000,188,10,0.0535824191289706,0.426777368129152,1,0.0737373737373737
"two-step oracle",0.05,6000,1000,188,10,0.0429225570607494,0,NA,NA
"two-step",0.05,6000,1000,189,10,0.200271427443951,0.0626385884511787,1,0.0323232323232323
"two-step+refitted",0.05,6000,1000,189,10,0.077732501428275,0.339297032764813,1,0.0323232323232323
"two-step oracle",0.05,6000,1000,189,10,0.0725604465841729,0,NA,NA
"two-step",0.05,6000,1000,18,10,0.145065387667824,0.0709829526697957,1,0.0363636363636364
"two-step+refitted",0.05,6000,1000,18,10,0.0718656592967766,0.316200648142826,1,0.0363636363636364
"two-step oracle",0.05,6000,1000,18,10,0.0599546176916152,0,NA,NA
"two-step",0.05,6000,1000,190,10,0.176490065809431,0.0790586749589607,1,0.0424242424242424
"two-step+refitted",0.05,6000,1000,190,10,0.119353503362273,0.340536154778457,1,0.0424242424242424
"two-step oracle",0.05,6000,1000,190,10,0.108029529238391,0,NA,NA
"two-step",0.05,6000,1000,191,10,0.171133262937494,0.0481388713295227,1,0.0292929292929293
"two-step+refitted",0.05,6000,1000,191,10,0.0643172870736691,0.279998051766281,1,0.0292929292929293
"two-step oracle",0.05,6000,1000,191,10,0.0513035483703069,0,NA,NA
"two-step",0.05,6000,1000,192,10,0.188736982380993,0.0617079004914779,1,0.0373737373737374
"two-step+refitted",0.05,6000,1000,192,10,0.0936243366796184,0.341903274537129,1,0.0373737373737374
"two-step oracle",0.05,6000,1000,192,10,0.0780677181324212,0,NA,NA
"two-step",0.05,6000,1000,193,10,0.147166485814511,0.138081019518231,1,0.096969696969697
"two-step+refitted",0.05,6000,1000,193,10,0.0622129792316661,0.489255609017832,1,0.096969696969697
"two-step oracle",0.05,6000,1000,193,10,0.0731833149602263,0,NA,NA
"two-step",0.05,6000,1000,194,10,0.138800232605801,0.0435195662061808,1,0.0242424242424242
"two-step+refitted",0.05,6000,1000,194,10,0.0739533857941309,0.288259193665168,1,0.0242424242424242
"two-step oracle",0.05,6000,1000,194,10,0.0659477600960048,0,NA,NA
"two-step",0.05,6000,1000,195,10,0.181973029432468,0.0969642353882697,1,0.0626262626262626
"two-step+refitted",0.05,6000,1000,195,10,0.0761951520255757,0.40674806446158,1,0.0626262626262626
"two-step oracle",0.05,6000,1000,195,10,0.062871388973868,0,NA,NA
"two-step",0.05,6000,1000,196,10,0.157520748413624,0.0767046653837362,1,0.0353535353535354
"two-step+refitted",0.05,6000,1000,196,10,0.0788425738999251,0.327489882205932,1,0.0353535353535354
"two-step oracle",0.05,6000,1000,196,10,0.0727271313580563,0,NA,NA
"two-step",0.05,6000,1000,197,10,0.157422266376384,0.0502926388475221,1,0.0353535353535354
"two-step+refitted",0.05,6000,1000,197,10,0.0749576943348717,0.301015323838925,1,0.0353535353535354
"two-step oracle",0.05,6000,1000,197,10,0.0793925443434124,0,NA,NA
"two-step",0.05,6000,1000,198,10,0.182402830297983,0.052602571235235,1,0.0212121212121212
"two-step+refitted",0.05,6000,1000,198,10,0.0794963036338823,0.263937995304582,1,0.0212121212121212
"two-step oracle",0.05,6000,1000,198,10,0.0909932724004308,0,NA,NA
"two-step",0.05,6000,1000,199,10,0.211359253601478,0.0568240155743375,1,0.0333333333333333
"two-step+refitted",0.05,6000,1000,199,10,0.0749361860707258,0.344149992343262,1,0.0333333333333333
"two-step oracle",0.05,6000,1000,199,10,0.063516933946101,0,NA,NA
"two-step",0.05,6000,1000,19,10,0.183461059758956,0.0750103246163115,1,0.0434343434343434
"two-step+refitted",0.05,6000,1000,19,10,0.0731208516546227,0.360976792410606,1,0.0434343434343434
"two-step oracle",0.05,6000,1000,19,10,0.0709326933994289,0,NA,NA
"two-step",0.05,6000,1000,1,10,0.136529376923757,0.0532059739349752,1,0.0181818181818182
"two-step+refitted",0.05,6000,1000,1,10,0.107135616029438,0.245715747930978,1,0.0181818181818182
"two-step oracle",0.05,6000,1000,1,10,0.0877510102939778,0,NA,NA
"two-step",0.05,6000,1000,200,10,0.148377612642537,0.0665605654438193,1,0.0303030303030303
"two-step+refitted",0.05,6000,1000,200,10,0.102188660902672,0.315991696612409,1,0.0303030303030303
"two-step oracle",0.05,6000,1000,200,10,0.077574644244618,0,NA,NA
"two-step",0.05,6000,1000,201,10,0.168657813908119,0.0577446791588165,1,0.0444444444444444
"two-step+refitted",0.05,6000,1000,201,10,0.0529251037654129,0.354709742146594,1,0.0444444444444444
"two-step oracle",0.05,6000,1000,201,10,0.0514161928796317,0,NA,NA
"two-step",0.05,6000,1000,202,10,0.157446114593178,0.10936636600811,1,0.0868686868686869
"two-step+refitted",0.05,6000,1000,202,10,0.0749755367007783,0.430257651686879,1,0.0868686868686869
"two-step oracle",0.05,6000,1000,202,10,0.0780656006842316,0,NA,NA
"two-step",0.05,6000,1000,203,10,0.179965445016349,0.0808385953996113,1,0.0545454545454545
"two-step+refitted",0.05,6000,1000,203,10,0.0559313478808524,0.427550616969176,1,0.0545454545454545
"two-step oracle",0.05,6000,1000,203,10,0.0630681979966585,0,NA,NA
"two-step",0.05,6000,1000,204,10,0.188947301786222,0.0773018767658699,1,0.0404040404040404
"two-step+refitted",0.05,6000,1000,204,10,0.0770250329423771,0.351506220964489,1,0.0404040404040404
"two-step oracle",0.05,6000,1000,204,10,0.0784292150081814,0,NA,NA
"two-step",0.05,6000,1000,205,10,0.124221676214502,0.0785057106180052,1,0.0424242424242424
"two-step+refitted",0.05,6000,1000,205,10,0.0674977165247617,0.39464377455582,1,0.0424242424242424
"two-step oracle",0.05,6000,1000,205,10,0.0471420766233266,0,NA,NA
"two-step",0.05,6000,1000,206,10,0.182475806207031,0.0563791772730836,1,0.0292929292929293
"two-step+refitted",0.05,6000,1000,206,10,0.0811514618062219,0.29176292581435,1,0.0292929292929293
"two-step oracle",0.05,6000,1000,206,10,0.0865731401135313,0,NA,NA
"two-step",0.05,6000,1000,207,10,0.181196235823879,0.0461250117652514,1,0.0222222222222222
"two-step+refitted",0.05,6000,1000,207,10,0.0887905406680368,0.266831500291156,1,0.0222222222222222
"two-step oracle",0.05,6000,1000,207,10,0.0968601254210698,0,NA,NA
"two-step",0.05,6000,1000,208,10,0.200614562785534,0.0544944564435617,1,0.0343434343434343
"two-step+refitted",0.05,6000,1000,208,10,0.122020760723957,0.362277325315663,1,0.0343434343434343
"two-step oracle",0.05,6000,1000,208,10,0.114698809938938,0,NA,NA
"two-step",0.05,6000,1000,209,10,0.169661092655554,0.0905175977726626,1,0.0535353535353535
"two-step+refitted",0.05,6000,1000,209,10,0.0808720270491293,0.359588901971635,1,0.0535353535353535
"two-step oracle",0.05,6000,1000,209,10,0.0773900845046571,0,NA,NA
"two-step",0.05,6000,1000,20,10,0.160740812687694,0.0811483014727694,1,0.0393939393939394
"two-step+refitted",0.05,6000,1000,20,10,0.0837810949352982,0.37499835485221,1,0.0393939393939394
"two-step oracle",0.05,6000,1000,20,10,0.0793252417760006,0,NA,NA
"two-step",0.05,6000,1000,210,10,0.155839857289109,0.0361673452318489,1,0.0161616161616162
"two-step+refitted",0.05,6000,1000,210,10,0.0804279232419843,0.23493039078309,1,0.0161616161616162
"two-step oracle",0.05,6000,1000,210,10,0.0825106568207469,0,NA,NA
"two-step",0.05,6000,1000,211,10,0.159887646335912,0.0873160566219752,1,0.0393939393939394
"two-step+refitted",0.05,6000,1000,211,10,0.0774412510202526,0.336659940549656,1,0.0393939393939394
"two-step oracle",0.05,6000,1000,211,10,0.0741782453615938,0,NA,NA
"two-step",0.05,6000,1000,212,10,0.168377471166651,0.141300494503898,1,0.0909090909090909
"two-step+refitted",0.05,6000,1000,212,10,0.0584170001539365,0.492432818071623,1,0.0909090909090909
"two-step oracle",0.05,6000,1000,212,10,0.0629871789465489,0,NA,NA
"two-step",0.05,6000,1000,213,10,0.174706815675854,0.0696977337776877,1,0.0434343434343434
"two-step+refitted",0.05,6000,1000,213,10,0.0638410558244984,0.341670475336457,1,0.0434343434343434
"two-step oracle",0.05,6000,1000,213,10,0.0579673290570919,0,NA,NA
"two-step",0.05,6000,1000,214,10,0.160418818453772,0.0831462516696462,1,0.0414141414141414
"two-step+refitted",0.05,6000,1000,214,10,0.0557250714655146,0.368976136928539,1,0.0414141414141414
"two-step oracle",0.05,6000,1000,214,10,0.0617012465929646,0,NA,NA
"two-step",0.05,6000,1000,215,10,0.177091393538184,0.0393158860850179,1,0.0191919191919192
"two-step+refitted",0.05,6000,1000,215,10,0.0707117729787838,0.255833102008039,1,0.0191919191919192
"two-step oracle",0.05,6000,1000,215,10,0.0993061230393911,0,NA,NA
"two-step",0.05,6000,1000,216,10,0.210407050591137,0.0494536528458538,1,0.0181818181818182
"two-step+refitted",0.05,6000,1000,216,10,0.0850303153075079,0.25981163325576,1,0.0181818181818182
"two-step oracle",0.05,6000,1000,216,10,0.0973914322053469,0,NA,NA
"two-step",0.05,6000,1000,217,10,0.17752696959169,0.0749455590398573,1,0.0373737373737374
"two-step+refitted",0.05,6000,1000,217,10,0.0965534254207737,0.350778841899108,1,0.0373737373737374
"two-step oracle",0.05,6000,1000,217,10,0.100506343448835,0,NA,NA
"two-step",0.05,6000,1000,218,10,0.178788589151492,0.0464545383814117,1,0.0282828282828283
"two-step+refitted",0.05,6000,1000,218,10,0.0614075083987106,0.294444498534179,1,0.0282828282828283
"two-step oracle",0.05,6000,1000,218,10,0.08377864309401,0,NA,NA
"two-step",0.05,6000,1000,219,10,0.164559277917431,0.0651189989641158,1,0.0474747474747475
"two-step+refitted",0.05,6000,1000,219,10,0.0882857333433378,0.354948684660706,1,0.0474747474747475
"two-step oracle",0.05,6000,1000,219,10,0.0981408761971915,0,NA,NA
"two-step",0.05,6000,1000,21,10,0.220283079905318,0.101741837003568,1,0.0707070707070707
"two-step+refitted",0.05,6000,1000,21,10,0.103352841521826,0.47484937911237,1,0.0707070707070707
"two-step oracle",0.05,6000,1000,21,10,0.0760974063438686,0,NA,NA
"two-step",0.05,6000,1000,220,10,0.1868174155729,0.0856734474292379,1,0.0353535353535354
"two-step+refitted",0.05,6000,1000,220,10,0.082545218262262,0.348541527910507,1,0.0353535353535354
"two-step oracle",0.05,6000,1000,220,10,0.0897248542632258,0,NA,NA
"two-step",0.05,6000,1000,221,10,0.166251014325486,0.0833998956460926,1,0.0575757575757576
"two-step+refitted",0.05,6000,1000,221,10,0.0716639625766793,0.392937214221292,1,0.0575757575757576
"two-step oracle",0.05,6000,1000,221,10,0.056875684356095,0,NA,NA
"two-step",0.05,6000,1000,222,10,0.128109603010905,0.0571224292157482,1,0.0242424242424242
"two-step+refitted",0.05,6000,1000,222,10,0.0909968358537901,0.277195552475871,1,0.0242424242424242
"two-step oracle",0.05,6000,1000,222,10,0.0796163528802242,0,NA,NA
"two-step",0.05,6000,1000,223,10,0.180810960844526,0.0974436062522281,1,0.0434343434343434
"two-step+refitted",0.05,6000,1000,223,10,0.082897912566009,0.36473894891904,1,0.0434343434343434
"two-step oracle",0.05,6000,1000,223,10,0.0737174550621114,0,NA,NA
"two-step",0.05,6000,1000,224,10,0.122961040309818,0.110000887812639,1,0.0696969696969697
"two-step+refitted",0.05,6000,1000,224,10,0.04609811986515,0.42949838567798,1,0.0696969696969697
"two-step oracle",0.05,6000,1000,224,10,0.0657079963277099,0,NA,NA
"two-step",0.05,6000,1000,225,10,0.188286832209839,0.0677297918465937,1,0.0474747474747475
"two-step+refitted",0.05,6000,1000,225,10,0.0763247615803991,0.360983164022771,1,0.0474747474747475
"two-step oracle",0.05,6000,1000,225,10,0.0792326543822418,0,NA,NA
"two-step",0.05,6000,1000,226,10,0.157635152034156,0.0985096140536412,1,0.0646464646464646
"two-step+refitted",0.05,6000,1000,226,10,0.0600384625264652,0.418750610531605,1,0.0646464646464646
"two-step oracle",0.05,6000,1000,226,10,0.0567769776145329,0,NA,NA
"two-step",0.05,6000,1000,227,10,0.196717497639687,0.091606836620494,1,0.0414141414141414
"two-step+refitted",0.05,6000,1000,227,10,0.0884627950568237,0.402875449314972,1,0.0414141414141414
"two-step oracle",0.05,6000,1000,227,10,0.101100576012619,0,NA,NA
"two-step",0.05,6000,1000,228,10,0.166413322681791,0.101940936002808,1,0.0535353535353535
"two-step+refitted",0.05,6000,1000,228,10,0.053358679448286,0.408485880622967,1,0.0535353535353535
"two-step oracle",0.05,6000,1000,228,10,0.0712020384040562,0,NA,NA
"two-step",0.05,6000,1000,229,10,0.184015099470734,0.0679969149959757,1,0.0383838383838384
"two-step+refitted",0.05,6000,1000,229,10,0.0434802898788668,0.33070124247633,1,0.0383838383838384
"two-step oracle",0.05,6000,1000,229,10,0.0330711841605326,0,NA,NA
"two-step",0.05,6000,1000,22,10,0.14897425200066,0.087444353117443,1,0.0454545454545455
"two-step+refitted",0.05,6000,1000,22,10,0.0910027351873496,0.358628433155722,1,0.0454545454545455
"two-step oracle",0.05,6000,1000,22,10,0.0730033327222049,0,NA,NA
"two-step",0.05,6000,1000,230,10,0.224023671855624,0.0659384838978039,1,0.0262626262626263
"two-step+refitted",0.05,6000,1000,230,10,0.117049658244313,0.279476862228127,1,0.0262626262626263
"two-step oracle",0.05,6000,1000,230,10,0.113688919750815,0,NA,NA
"two-step",0.05,6000,1000,231,10,0.173961737105759,0.0420555302728204,1,0.0272727272727273
"two-step+refitted",0.05,6000,1000,231,10,0.0608451162911498,0.316608493681826,1,0.0272727272727273
"two-step oracle",0.05,6000,1000,231,10,0.0740421083149185,0,NA,NA
"two-step",0.05,6000,1000,232,10,0.223260729983361,0.0526447462698931,1,0.0303030303030303
"two-step+refitted",0.05,6000,1000,232,10,0.112891943347299,0.321170040891722,1,0.0303030303030303
"two-step oracle",0.05,6000,1000,232,10,0.095861972447774,0,NA,NA
"two-step",0.05,6000,1000,233,10,0.152418855023112,0.087026788618647,1,0.0494949494949495
"two-step+refitted",0.05,6000,1000,233,10,0.0829184652027252,0.42072914841925,1,0.0494949494949495
"two-step oracle",0.05,6000,1000,233,10,0.0720755911108382,0,NA,NA
"two-step",0.05,6000,1000,234,10,0.188028228698487,0.0860429783250057,1,0.0414141414141414
"two-step+refitted",0.05,6000,1000,234,10,0.0799014952117341,0.409123091060044,1,0.0414141414141414
"two-step oracle",0.05,6000,1000,234,10,0.0855876133796643,0,NA,NA
"two-step",0.05,6000,1000,235,10,0.158865762074891,0.0582524528276727,1,0.0323232323232323
"two-step+refitted",0.05,6000,1000,235,10,0.0601288848401072,0.303724128699768,1,0.0323232323232323
"two-step oracle",0.05,6000,1000,235,10,0.0560016443639499,0,NA,NA
"two-step",0.05,6000,1000,236,10,0.129545333819522,0.0998795162490069,1,0.0575757575757576
"two-step+refitted",0.05,6000,1000,236,10,0.094018233207565,0.424210037137535,1,0.0575757575757576
"two-step oracle",0.05,6000,1000,236,10,0.0693052839296201,0,NA,NA
"two-step",0.05,6000,1000,237,10,0.16400929321732,0.0682715935074773,1,0.0313131313131313
"two-step+refitted",0.05,6000,1000,237,10,0.0691082323171611,0.298106663745802,1,0.0313131313131313
"two-step oracle",0.05,6000,1000,237,10,0.0684641682298162,0,NA,NA
"two-step",0.05,6000,1000,238,10,0.169229932682687,0.0453899499616556,1,0.0282828282828283
"two-step+refitted",0.05,6000,1000,238,10,0.0825746330293017,0.28226366232161,1,0.0282828282828283
"two-step oracle",0.05,6000,1000,238,10,0.0857383285751326,0,NA,NA
"two-step",0.05,6000,1000,239,10,0.208438828091097,0.0492936833121652,1,0.0232323232323232
"two-step+refitted",0.05,6000,1000,239,10,0.0709958113424598,0.283801442870039,1,0.0232323232323232
