"Method","alpha","n","p","seed","s","est_error","est_error_FP","TPR","FPR"
"two-step+refitted",0.05,10000,1000,55,10,0.0460234995521083,0.272981800081271,1,0.0727272727272727
"two-step oracle",0.05,10000,1000,55,10,0.0436649403959188,0,NA,NA
"two-step",0.05,10000,1000,56,10,0.10433307937377,0.0724563912260028,1,0.0747474747474747
"two-step+refitted",0.05,10000,1000,56,10,0.04439762441681,0.27353626638716,1,0.0747474747474747
"two-step oracle",0.05,10000,1000,56,10,0.0290332255246815,0,NA,NA
"two-step",0.05,10000,1000,57,10,0.104499681374146,0.0794855123654818,1,0.0777777777777778
"two-step+refitted",0.05,10000,1000,57,10,0.0541371916750958,0.29514542270211,1,0.0777777777777778
"two-step oracle",0.05,10000,1000,57,10,0.062434690130196,0,NA,NA
"two-step",0.05,10000,1000,58,10,0.0933659185367993,0.0330860978280897,1,0.0262626262626263
"two-step+refitted",0.05,10000,1000,58,10,0.0586930071674242,0.17194506676306,1,0.0262626262626263
"two-step oracle",0.05,10000,1000,58,10,0.0582034112286524,0,NA,NA
"two-step",0.05,10000,1000,59,10,0.110876394581858,0.0482222884183265,1,0.0363636363636364
"two-step+refitted",0.05,10000,1000,59,10,0.0634731025556503,0.205628332934218,1,0.0363636363636364
"two-step oracle",0.05,10000,1000,59,10,0.0677707356938359,0,NA,NA
"two-step",0.05,10000,1000,5,10,0.0978894668316698,0.0396334008320721,1,0.0434343434343434
"two-step+refitted",0.05,10000,1000,5,10,0.0535468782668793,0.222028411873875,1,0.0434343434343434
"two-step oracle",0.05,10000,1000,5,10,0.053931447622772,0,NA,NA
"two-step",0.05,10000,1000,60,10,0.101871020658836,0.0315489243570778,1,0.0232323232323232
"two-step+refitted",0.05,10000,1000,60,10,0.0633477638630915,0.162331111704949,1,0.0232323232323232
"two-step oracle",0.05,10000,1000,60,10,0.0540532397403224,0,NA,NA
"two-step",0.05,10000,1000,61,10,0.119372359961111,0.0478306976076502,1,0.0424242424242424
"two-step+refitted",0.05,10000,1000,61,10,0.0601078732724133,0.209828394980768,1,0.0424242424242424
"two-step oracle",0.05,10000,1000,61,10,0.0573479015362353,0,NA,NA
"two-step",0.05,10000,1000,62,10,0.111351402154433,0.061208756607472,1,0.0606060606060606
"two-step+refitted",0.05,10000,1000,62,10,0.0443928802546299,0.262556765981769,1,0.0606060606060606
"two-step oracle",0.05,10000,1000,62,10,0.0505232390856154,0,NA,NA
"two-step",0.05,10000,1000,63,10,0.0819476426770544,0.0549880608625065,1,0.0414141414141414
"two-step+refitted",0.05,10000,1000,63,10,0.0560087458798158,0.222235164884987,1,0.0414141414141414
"two-step oracle",0.05,10000,1000,63,10,0.0454209076468666,0,NA,NA
"two-step",0.05,10000,1000,64,10,0.127952564781052,0.0202817461047288,1,0.00707070707070707
"two-step+refitted",0.05,10000,1000,64,10,0.0584566167159655,0.10861843101277,1,0.00707070707070707
"two-step oracle",0.05,10000,1000,64,10,0.0639012148413114,0,NA,NA
"two-step",0.05,10000,1000,65,10,0.106365243753787,0.0192659794285149,1,0.0141414141414141
"two-step+refitted",0.05,10000,1000,65,10,0.0490132552915041,0.137008035808095,1,0.0141414141414141
"two-step oracle",0.05,10000,1000,65,10,0.0455992587396154,0,NA,NA
"two-step",0.05,10000,1000,66,10,0.0973176766163911,0.0569389140098165,1,0.0696969696969697
"two-step+refitted",0.05,10000,1000,66,10,0.0491799469284215,0.272600546449564,1,0.0696969696969697
"two-step oracle",0.05,10000,1000,66,10,0.0463128169516816,0,NA,NA
"two-step",0.05,10000,1000,67,10,0.10545209301184,0.0389266876674344,1,0.0313131313131313
"two-step+refitted",0.05,10000,1000,67,10,0.0498513300963766,0.183326928423592,1,0.0313131313131313
"two-step oracle",0.05,10000,1000,67,10,0.0499539343517394,0,NA,NA
"two-step",0.05,10000,1000,68,10,0.125001771490411,0.0246773264877599,1,0.0151515151515152
"two-step+refitted",0.05,10000,1000,68,10,0.0463484648198606,0.152201365153976,1,0.0151515151515152
"two-step oracle",0.05,10000,1000,68,10,0.0431966014201542,0,NA,NA
"two-step",0.05,10000,1000,69,10,0.118854029900446,0.0427538700394621,1,0.0434343434343434
"two-step+refitted",0.05,10000,1000,69,10,0.0547997498213982,0.229081806951254,1,0.0434343434343434
"two-step oracle",0.05,10000,1000,69,10,0.0639338345830636,0,NA,NA
"two-step",0.05,10000,1000,6,10,0.124692203602619,0.0544151762278556,1,0.0454545454545455
"two-step+refitted",0.05,10000,1000,6,10,0.0549346531834591,0.226508730697987,1,0.0454545454545455
"two-step oracle",0.05,10000,1000,6,10,0.0479003555933842,0,NA,NA
"two-step",0.05,10000,1000,70,10,0.101267980131851,0.0617284088372124,1,0.0747474747474747
"two-step+refitted",0.05,10000,1000,70,10,0.0458114925036595,0.256514996895847,1,0.0747474747474747
"two-step oracle",0.05,10000,1000,70,10,0.0509662981221403,0,NA,NA
"two-step",0.05,10000,1000,71,10,0.118038699264638,0.0488901178020036,1,0.0303030303030303
"two-step+refitted",0.05,10000,1000,71,10,0.0394207062708201,0.193679728276411,1,0.0303030303030303
"two-step oracle",0.05,10000,1000,71,10,0.0355132279297989,0,NA,NA
"two-step",0.05,10000,1000,72,10,0.0910416213683518,0.0244898097501639,1,0.00909090909090909
"two-step+refitted",0.05,10000,1000,72,10,0.0536626693894689,0.113200033081446,1,0.00909090909090909
"two-step oracle",0.05,10000,1000,72,10,0.0539156126234582,0,NA,NA
"two-step",0.05,10000,1000,73,10,0.0979047260250416,0.0832322527162887,1,0.1
"two-step+refitted",0.05,10000,1000,73,10,0.0293700984979504,0.348739151762314,1,0.1
"two-step oracle",0.05,10000,1000,73,10,0.035509420913876,0,NA,NA
"two-step",0.05,10000,1000,74,10,0.106639291611289,0.0327343569216013,1,0.0212121212121212
"two-step+refitted",0.05,10000,1000,74,10,0.0546891843377086,0.17957093538807,1,0.0212121212121212
"two-step oracle",0.05,10000,1000,74,10,0.0482778237924608,0,NA,NA
"two-step",0.05,10000,1000,75,10,0.10162847614846,0.0219954102943516,1,0.0161616161616162
"two-step+refitted",0.05,10000,1000,75,10,0.0488082435479772,0.14313337466132,1,0.0161616161616162
"two-step oracle",0.05,10000,1000,75,10,0.0510338433123717,0,NA,NA
"two-step",0.05,10000,1000,76,10,0.113828089374831,0.0551169368579662,1,0.0545454545454545
"two-step+refitted",0.05,10000,1000,76,10,0.0443149306552316,0.256853712521662,1,0.0545454545454545
"two-step oracle",0.05,10000,1000,76,10,0.045624032155475,0,NA,NA
"two-step",0.05,10000,1000,77,10,0.137518624311021,0.0477435617457977,1,0.0404040404040404
"two-step+refitted",0.05,10000,1000,77,10,0.0653852289921024,0.25551022847348,1,0.0404040404040404
"two-step oracle",0.05,10000,1000,77,10,0.0687618286794611,0,NA,NA
"two-step",0.05,10000,1000,78,10,0.0947599031435368,0.0269385893438802,1,0.0252525252525253
"two-step+refitted",0.05,10000,1000,78,10,0.0445153485234979,0.159334007214863,1,0.0252525252525253
"two-step oracle",0.05,10000,1000,78,10,0.0514851380108942,0,NA,NA
"two-step",0.05,10000,1000,79,10,0.0995106306487114,0.0401993399064286,1,0.0373737373737374
"two-step+refitted",0.05,10000,1000,79,10,0.0520507807505897,0.201042666063219,1,0.0373737373737374
"two-step oracle",0.05,10000,1000,79,10,0.0527048804986594,0,NA,NA
"two-step",0.05,10000,1000,7,10,0.102993339117486,0.0500232448943248,1,0.0434343434343434
"two-step+refitted",0.05,10000,1000,7,10,0.0485549137326493,0.229465490318249,1,0.0434343434343434
"two-step oracle",0.05,10000,1000,7,10,0.0589189766415106,0,NA,NA
"two-step",0.05,10000,1000,80,10,0.113177823937095,0.0461472546960466,1,0.0404040404040404
"two-step+refitted",0.05,10000,1000,80,10,0.044767989710936,0.213883570832534,1,0.0404040404040404
"two-step oracle",0.05,10000,1000,80,10,0.0556397728776649,0,NA,NA
"two-step",0.05,10000,1000,81,10,0.118213780768899,0.0206063891057661,1,0.00808080808080808
"two-step+refitted",0.05,10000,1000,81,10,0.0447317946509221,0.100874814336047,1,0.00808080808080808
"two-step oracle",0.05,10000,1000,81,10,0.0458524913723418,0,NA,NA
"two-step",0.05,10000,1000,82,10,0.104121249572509,0.0606714683454672,1,0.0505050505050505
"two-step+refitted",0.05,10000,1000,82,10,0.0449345216811846,0.23042828267251,1,0.0505050505050505
"two-step oracle",0.05,10000,1000,82,10,0.0546423963231456,0,NA,NA
"two-step",0.05,10000,1000,83,10,0.0984025391162504,0.040479565652051,1,0.0363636363636364
"two-step+refitted",0.05,10000,1000,83,10,0.0339622116463613,0.196943514108122,1,0.0363636363636364
"two-step oracle",0.05,10000,1000,83,10,0.0327068609484382,0,NA,NA
"two-step",0.05,10000,1000,84,10,0.11006171394699,0.0411361458773608,1,0.0252525252525253
"two-step+refitted",0.05,10000,1000,84,10,0.065060518472843,0.184913473765996,1,0.0252525252525253
"two-step oracle",0.05,10000,1000,84,10,0.0620035337175937,0,NA,NA
"two-step",0.05,10000,1000,85,10,0.101790214231901,0.0306143483436374,1,0.0202020202020202
"two-step+refitted",0.05,10000,1000,85,10,0.0507247410731767,0.156289544959626,1,0.0202020202020202
"two-step oracle",0.05,10000,1000,85,10,0.0518420341982084,0,NA,NA
"two-step",0.05,10000,1000,86,10,0.115432644778319,0.0193400023977552,1,0.0131313131313131
"two-step+refitted",0.05,10000,1000,86,10,0.0367304662781539,0.136927904331764,1,0.0131313131313131
"two-step oracle",0.05,10000,1000,86,10,0.0407522723033783,0,NA,NA
"two-step",0.05,10000,1000,87,10,0.102398023487246,0.0679942584978043,1,0.0585858585858586
"two-step+refitted",0.05,10000,1000,87,10,0.0480488709021765,0.270700552726004,1,0.0585858585858586
"two-step oracle",0.05,10000,1000,87,10,0.0404742627895436,0,NA,NA
"two-step",0.05,10000,1000,88,10,0.0818305881090609,0.0783571398471494,1,0.0898989898989899
"two-step+refitted",0.05,10000,1000,88,10,0.0517136687065883,0.265439298162097,1,0.0898989898989899
"two-step oracle",0.05,10000,1000,88,10,0.0544752986151066,0,NA,NA
"two-step",0.05,10000,1000,89,10,0.0724334692950805,0.0426428045352529,1,0.0323232323232323
"two-step+refitted",0.05,10000,1000,89,10,0.0463710490344156,0.203393568346534,1,0.0323232323232323
"two-step oracle",0.05,10000,1000,89,10,0.0321381375114773,0,NA,NA
"two-step",0.05,10000,1000,8,10,0.106651524749081,0.0667013603659677,1,0.0787878787878788
"two-step+refitted",0.05,10000,1000,8,10,0.0574397666956508,0.285435898513322,1,0.0787878787878788
"two-step oracle",0.05,10000,1000,8,10,0.0648450809392051,0,NA,NA
"two-step",0.05,10000,1000,90,10,0.0889551917823029,0.0587190749063733,1,0.0616161616161616
"two-step+refitted",0.05,10000,1000,90,10,0.0602241887379606,0.266640006960261,1,0.0616161616161616
"two-step oracle",0.05,10000,1000,90,10,0.0687970970507737,0,NA,NA
"two-step",0.05,10000,1000,91,10,0.112889963405598,0.0557507158208848,1,0.0505050505050505
"two-step+refitted",0.05,10000,1000,91,10,0.0610984703228369,0.24005850514227,1,0.0505050505050505
"two-step oracle",0.05,10000,1000,91,10,0.0560218044042043,0,NA,NA
"two-step",0.05,10000,1000,92,10,0.0933880963297504,0.038908633443177,1,0.0373737373737374
"two-step+refitted",0.05,10000,1000,92,10,0.0636672989734022,0.18770956682728,1,0.0373737373737374
"two-step oracle",0.05,10000,1000,92,10,0.0623029212161308,0,NA,NA
"two-step",0.05,10000,1000,93,10,0.0810038620691085,0.0905955118768037,1,0.0919191919191919
"two-step+refitted",0.05,10000,1000,93,10,0.0716319165395144,0.296313737944633,1,0.0919191919191919
"two-step oracle",0.05,10000,1000,93,10,0.061209014985595,0,NA,NA
"two-step",0.05,10000,1000,94,10,0.11638872116217,0.0640949651740365,1,0.0585858585858586
"two-step+refitted",0.05,10000,1000,94,10,0.0509973668059233,0.270195475860484,1,0.0585858585858586
"two-step oracle",0.05,10000,1000,94,10,0.044453727698085,0,NA,NA
"two-step",0.05,10000,1000,95,10,0.135619933765147,0.0377392258962152,1,0.0454545454545455
"two-step+refitted",0.05,10000,1000,95,10,0.060463248806414,0.228930036903522,1,0.0454545454545455
"two-step oracle",0.05,10000,1000,95,10,0.0616259373227644,0,NA,NA
"two-step",0.05,10000,1000,96,10,0.0802797355581289,0.0406270655552974,1,0.0424242424242424
"two-step+refitted",0.05,10000,1000,96,10,0.0437182502285763,0.206578353331786,1,0.0424242424242424
"two-step oracle",0.05,10000,1000,96,10,0.0393154522404077,0,NA,NA
"two-step",0.05,10000,1000,97,10,0.121059854642752,0.0288428595891592,1,0.0252525252525253
"two-step+refitted",0.05,10000,1000,97,10,0.058251809047923,0.182891452791482,1,0.0252525252525253
"two-step oracle",0.05,10000,1000,97,10,0.0593199014163496,0,NA,NA
"two-step",0.05,10000,1000,98,10,0.0718832361356276,0.0438341324352807,1,0.0323232323232323
"two-step+refitted",0.05,10000,1000,98,10,0.068397216594348,0.193535267414682,1,0.0323232323232323
"two-step oracle",0.05,10000,1000,98,10,0.0491266714347972,0,NA,NA
"two-step",0.05,10000,1000,99,10,0.118545298127659,0.0406778463327062,1,0.0404040404040404
"two-step+refitted",0.05,10000,1000,99,10,0.0505638081844534,0.215483043031777,1,0.0404040404040404
"two-step oracle",0.05,10000,1000,99,10,0.0487403773071472,0,NA,NA
"two-step",0.05,10000,1000,9,10,0.0923832675286067,0.0682377178091342,1,0.0898989898989899
"two-step+refitted",0.05,10000,1000,9,10,0.0689358924960581,0.29130807303328,1,0.0898989898989899
"two-step oracle",0.05,10000,1000,9,10,0.0757494312584681,0,NA,NA
"two-step",0.2,1500,1000,100,10,0.155545602869848,0.0587418174076375,1,0.0333333333333333
"two-step+refitted",0.2,1500,1000,100,10,0.0723840068774841,0.260671721621733,1,0.0333333333333333
"two-step oracle",0.2,1500,1000,100,10,0.0787335635986696,0,NA,NA
"two-step",0.2,1500,1000,101,10,0.139433132786191,0.0491195811330261,1,0.0353535353535354
"two-step+refitted",0.2,1500,1000,101,10,0.0634689318012523,0.275154537372589,1,0.0353535353535354
"two-step oracle",0.2,1500,1000,101,10,0.0740020462660751,0,NA,NA
"two-step",0.2,1500,1000,102,10,0.16142441842448,0.0853481280185192,1,0.0696969696969697
"two-step+refitted",0.2,1500,1000,102,10,0.102447670223915,0.363395106173531,1,0.0696969696969697
"two-step oracle",0.2,1500,1000,102,10,0.0647358757772964,0,NA,NA
"two-step",0.2,1500,1000,103,10,0.14205520830294,0.0889239818248947,1,0.0474747474747475
"two-step+refitted",0.2,1500,1000,103,10,0.0867652977540074,0.290191281560377,1,0.0474747474747475
"two-step oracle",0.2,1500,1000,103,10,0.0892871364895637,0,NA,NA
"two-step",0.2,1500,1000,104,10,0.128822827305457,0.0729687654389335,1,0.0484848484848485
"two-step+refitted",0.2,1500,1000,104,10,0.0712643307368137,0.330578177862304,1,0.0484848484848485
"two-step oracle",0.2,1500,1000,104,10,0.063442103143241,0,NA,NA
"two-step",0.2,1500,1000,105,10,0.133557524983546,0.0944884935762885,1,0.0575757575757576
"two-step+refitted",0.2,1500,1000,105,10,0.0651548104031266,0.334483504691935,1,0.0575757575757576
"two-step oracle",0.2,1500,1000,105,10,0.0921938950083874,0,NA,NA
"two-step",0.2,1500,1000,106,10,0.146264242253067,0.0602893952597557,1,0.0383838383838384
"two-step+refitted",0.2,1500,1000,106,10,0.105828545671686,0.26685736654589,1,0.0383838383838384
"two-step oracle",0.2,1500,1000,106,10,0.0802837341100112,0,NA,NA
"two-step",0.2,1500,1000,107,10,0.154554524497636,0.0559463189967272,1,0.0303030303030303
"two-step+refitted",0.2,1500,1000,107,10,0.0621118815841233,0.250694219006762,1,0.0303030303030303
"two-step oracle",0.2,1500,1000,107,10,0.0622140703503963,0,NA,NA
"two-step",0.2,1500,1000,108,10,0.148991237094339,0.0281974539679298,1,0.0141414141414141
"two-step+refitted",0.2,1500,1000,108,10,0.0393128915185663,0.182012309205752,1,0.0141414141414141
"two-step oracle",0.2,1500,1000,108,10,0.0279379096932865,0,NA,NA
"two-step",0.2,1500,1000,109,10,0.136683329839024,0.063460553455651,1,0.0353535353535354
"two-step+refitted",0.2,1500,1000,109,10,0.0754432702267503,0.293215159056032,1,0.0353535353535354
"two-step oracle",0.2,1500,1000,109,10,0.0785160025447314,0,NA,NA
"two-step",0.2,1500,1000,10,10,0.144963528932182,0.0733176295117793,1,0.0323232323232323
"two-step+refitted",0.2,1500,1000,10,10,0.0587264629852086,0.265757413018023,1,0.0323232323232323
"two-step oracle",0.2,1500,1000,10,10,0.0664083600422595,0,NA,NA
"two-step",0.2,1500,1000,110,10,0.155148525744425,0.0510851947078189,1,0.0242424242424242
"two-step+refitted",0.2,1500,1000,110,10,0.102503697400012,0.221083233543671,1,0.0242424242424242
"two-step oracle",0.2,1500,1000,110,10,0.0894647517886473,0,NA,NA
"two-step",0.2,1500,1000,111,10,0.136689884918092,0.148748263604659,1,0.134343434343434
"two-step+refitted",0.2,1500,1000,111,10,0.104496619015102,0.474224729059221,1,0.134343434343434
"two-step oracle",0.2,1500,1000,111,10,0.107560255721458,0,NA,NA
"two-step",0.2,1500,1000,112,10,0.13227901951281,0.0768540997574145,1,0.0484848484848485
"two-step+refitted",0.2,1500,1000,112,10,0.0508142393284198,0.293689626611253,1,0.0484848484848485
"two-step oracle",0.2,1500,1000,112,10,0.0447325567060871,0,NA,NA
"two-step",0.2,1500,1000,113,10,0.159324574192697,0.0427254913849801,1,0.0383838383838384
"two-step+refitted",0.2,1500,1000,113,10,0.0723023590951359,0.254611028893583,1,0.0383838383838384
"two-step oracle",0.2,1500,1000,113,10,0.077155659878193,0,NA,NA
"two-step",0.2,1500,1000,114,10,0.12164833741901,0.0708179526942472,1,0.0444444444444444
"two-step+refitted",0.2,1500,1000,114,10,0.0624480601922232,0.250900359855613,1,0.0444444444444444
"two-step oracle",0.2,1500,1000,114,10,0.0647247936821989,0,NA,NA
"two-step",0.2,1500,1000,115,10,0.0976103924746957,0.151373464387813,1,0.118181818181818
"two-step+refitted",0.2,1500,1000,115,10,0.0634783570491841,0.455847709279824,1,0.118181818181818
"two-step oracle",0.2,1500,1000,115,10,0.0669922155929287,0,NA,NA
"two-step",0.2,1500,1000,116,10,0.150316249595104,0.0602994910539854,1,0.0323232323232323
"two-step+refitted",0.2,1500,1000,116,10,0.0672335693813034,0.281833287526108,1,0.0323232323232323
"two-step oracle",0.2,1500,1000,116,10,0.0680085573014291,0,NA,NA
"two-step",0.2,1500,1000,117,10,0.144416856938283,0.0665070417796589,1,0.0484848484848485
"two-step+refitted",0.2,1500,1000,117,10,0.0842576277662251,0.310803068399077,1,0.0484848484848485
"two-step oracle",0.2,1500,1000,117,10,0.0757508724146517,0,NA,NA
"two-step",0.2,1500,1000,118,10,0.121351246588746,0.0452900376356059,1,0.0282828282828283
"two-step+refitted",0.2,1500,1000,118,10,0.0733850236218428,0.242714137591926,1,0.0282828282828283
"two-step oracle",0.2,1500,1000,118,10,0.0498580031842623,0,NA,NA
"two-step",0.2,1500,1000,119,10,0.161430868467238,0.0610221190690144,1,0.0434343434343434
"two-step+refitted",0.2,1500,1000,119,10,0.0868785670296635,0.293711989901003,1,0.0434343434343434
"two-step oracle",0.2,1500,1000,119,10,0.0835904892902344,0,NA,NA
"two-step",0.2,1500,1000,11,10,0.1656541904919,0.0545687923996951,1,0.0353535353535354
"two-step+refitted",0.2,1500,1000,11,10,0.0608355833957333,0.254964821542772,1,0.0353535353535354
"two-step oracle",0.2,1500,1000,11,10,0.0371590352071942,0,NA,NA
"two-step",0.2,1500,1000,120,10,0.136365898425294,0.101593694699047,1,0.0656565656565657
"two-step+refitted",0.2,1500,1000,120,10,0.0654835043558363,0.337627982909824,1,0.0656565656565657
"two-step oracle",0.2,1500,1000,120,10,0.0647071382427481,0,NA,NA
