"Method","alpha","n","p","seed","s","est_error","est_error_FP","TPR","FPR"
"two-step",0.05,10000,1000,192,10,0.123297309940375,0.0161971790487864,1,0.00606060606060606
"two-step+refitted",0.05,10000,1000,192,10,0.109523340454534,0.106788720243003,1,0.00606060606060606
"two-step oracle",0.05,10000,1000,192,10,0.127825444497878,0,NA,NA
"two-step",0.05,10000,1000,193,10,0.0493714901583389,0.00813411956426343,1,0.00505050505050505
"two-step+refitted",0.05,10000,1000,193,10,0.0530809202941834,0.0952725420459465,1,0.00505050505050505
"two-step oracle",0.05,10000,1000,193,10,0.0635629275543995,0,NA,NA
"two-step",0.05,10000,1000,194,10,0.0883999163669814,0.0309847313923004,1,0.0242424242424242
"two-step+refitted",0.05,10000,1000,194,10,0.0814321447210504,0.188555797629339,1,0.0242424242424242
"two-step oracle",0.05,10000,1000,194,10,0.0948248501413174,0,NA,NA
"two-step",0.05,10000,1000,195,10,0.0765868601997184,0.0149508371596147,1,0.00606060606060606
"two-step+refitted",0.05,10000,1000,195,10,0.0681770099105519,0.11684565487076,1,0.00606060606060606
"two-step oracle",0.05,10000,1000,195,10,0.0638660335527293,0,NA,NA
"two-step",0.05,10000,1000,196,10,0.0809490683375128,0.0261944590042377,1,0.0141414141414141
"two-step+refitted",0.05,10000,1000,196,10,0.0706033191578013,0.159997892364348,1,0.0141414141414141
"two-step oracle",0.05,10000,1000,196,10,0.0907642491384686,0,NA,NA
"two-step",0.05,10000,1000,197,10,0.0825338207189618,0.015117128469878,1,0.00808080808080808
"two-step+refitted",0.05,10000,1000,197,10,0.0683599189759581,0.126597020596456,1,0.00808080808080808
"two-step oracle",0.05,10000,1000,197,10,0.077661741070513,0,NA,NA
"two-step",0.05,10000,1000,198,10,0.0780613802279483,0.0492368441367,1,0.0282828282828283
"two-step+refitted",0.05,10000,1000,198,10,0.0717083133464695,0.202763670401307,1,0.0282828282828283
"two-step oracle",0.05,10000,1000,198,10,0.0732531248932656,0,NA,NA
"two-step",0.05,10000,1000,199,10,0.0683713954169013,0.0080667823087444,1,0.00202020202020202
"two-step+refitted",0.05,10000,1000,199,10,0.0536524170468043,0.0612144836859096,1,0.00202020202020202
"two-step oracle",0.05,10000,1000,199,10,0.0608685314952573,0,NA,NA
"two-step",0.05,10000,1000,19,10,0.130519387972327,0.00916776167372844,1,0.00606060606060606
"two-step+refitted",0.05,10000,1000,19,10,0.114266903525083,0.087796057185761,1,0.00606060606060606
"two-step oracle",0.05,10000,1000,19,10,0.119064700086065,0,NA,NA
"two-step",0.05,10000,1000,1,10,0.0678710683558769,0.00372634573977541,1,0.00404040404040404
"two-step+refitted",0.05,10000,1000,1,10,0.0567621423310613,0.0749075994766825,1,0.00404040404040404
"two-step oracle",0.05,10000,1000,1,10,0.0705017573995389,0,NA,NA
"two-step",0.05,10000,1000,200,10,0.125582830477852,0.0141435826560566,1,0.0111111111111111
"two-step+refitted",0.05,10000,1000,200,10,0.124707968713277,0.135195279773117,1,0.0111111111111111
"two-step oracle",0.05,10000,1000,200,10,0.128748612782677,0,NA,NA
"two-step",0.05,10000,1000,201,10,0.0854658566152797,0.022547984107771,1,0.0101010101010101
"two-step+refitted",0.05,10000,1000,201,10,0.0654169297939775,0.139961126646956,1,0.0101010101010101
"two-step oracle",0.05,10000,1000,201,10,0.0686238616048221,0,NA,NA
"two-step",0.05,10000,1000,202,10,0.0796591015974738,0.0299073079529004,1,0.0181818181818182
"two-step+refitted",0.05,10000,1000,202,10,0.0699708827700063,0.161623657539846,1,0.0181818181818182
"two-step oracle",0.05,10000,1000,202,10,0.0580267153907655,0,NA,NA
"two-step",0.05,10000,1000,203,10,0.0950237713423557,0.0689643744881171,1,0.0313131313131313
"two-step+refitted",0.05,10000,1000,203,10,0.0833057842331847,0.232396180059131,1,0.0313131313131313
"two-step oracle",0.05,10000,1000,203,10,0.0895807533860562,0,NA,NA
"two-step",0.05,10000,1000,204,10,0.0892980168965888,0.0171516909928637,1,0.0111111111111111
"two-step+refitted",0.05,10000,1000,204,10,0.0792840971631389,0.137425479629009,1,0.0111111111111111
"two-step oracle",0.05,10000,1000,204,10,0.0905594569061989,0,NA,NA
"two-step",0.05,10000,1000,205,10,0.106576522230642,0.0270775638878981,1,0.0141414141414141
"two-step+refitted",0.05,10000,1000,205,10,0.0895760329792555,0.15345209230235,1,0.0141414141414141
"two-step oracle",0.05,10000,1000,205,10,0.0981465031061923,0,NA,NA
"two-step",0.05,10000,1000,206,10,0.0815632548026078,0.0220403018562828,1,0.00808080808080808
"two-step+refitted",0.05,10000,1000,206,10,0.0617331602757427,0.117559626000763,1,0.00808080808080808
"two-step oracle",0.05,10000,1000,206,10,0.0733265876709875,0,NA,NA
"two-step",0.05,10000,1000,207,10,0.114678251176808,0.0204997611691334,1,0.0141414141414141
"two-step+refitted",0.05,10000,1000,207,10,0.0975902118697901,0.167090729890821,1,0.0141414141414141
"two-step oracle",0.05,10000,1000,207,10,0.109055581498274,0,NA,NA
"two-step",0.05,10000,1000,208,10,0.0920580196033945,0.083686357572808,1,0.0737373737373737
"two-step+refitted",0.05,10000,1000,208,10,0.0859928098313195,0.295458462933886,1,0.0737373737373737
"two-step oracle",0.05,10000,1000,208,10,0.0927564421273066,0,NA,NA
"two-step",0.05,10000,1000,209,10,0.0699136250872822,0.0266012791048455,1,0.0101010101010101
"two-step+refitted",0.05,10000,1000,209,10,0.0483385270084597,0.120779472678197,1,0.0101010101010101
"two-step oracle",0.05,10000,1000,209,10,0.0560419092522283,0,NA,NA
"two-step",0.05,10000,1000,20,10,0.093883118909271,0.0159225273623459,1,0.00808080808080808
"two-step+refitted",0.05,10000,1000,20,10,0.0695586706338952,0.120714717833735,1,0.00808080808080808
"two-step oracle",0.05,10000,1000,20,10,0.0704944958979715,0,NA,NA
"two-step",0.05,10000,1000,210,10,0.0839524034968667,0.0308568138284238,1,0.0171717171717172
"two-step+refitted",0.05,10000,1000,210,10,0.0702762763575828,0.138771399269892,1,0.0171717171717172
"two-step oracle",0.05,10000,1000,210,10,0.0667964807518709,0,NA,NA
"two-step",0.05,10000,1000,211,10,0.0584601442568984,0.0184152547477106,1,0.00505050505050505
"two-step+refitted",0.05,10000,1000,211,10,0.0244675661658172,0.0907073549542608,1,0.00505050505050505
"two-step oracle",0.05,10000,1000,211,10,0.0293184193382764,0,NA,NA
"two-step",0.05,10000,1000,212,10,0.0860466760622393,0.0368407450112663,1,0.0282828282828283
"two-step+refitted",0.05,10000,1000,212,10,0.0797392336790943,0.189088918774018,1,0.0282828282828283
"two-step oracle",0.05,10000,1000,212,10,0.0844097762799186,0,NA,NA
"two-step",0.05,10000,1000,213,10,0.0416455645315984,0.0692524281213342,1,0.0545454545454545
"two-step+refitted",0.05,10000,1000,213,10,0.0280846597648677,0.246451560160494,1,0.0545454545454545
"two-step oracle",0.05,10000,1000,213,10,0.0382425462714989,0,NA,NA
"two-step",0.05,10000,1000,214,10,0.125415196873568,0.0229323509768723,1,0.0131313131313131
"two-step+refitted",0.05,10000,1000,214,10,0.102839480111983,0.164870925052866,1,0.0131313131313131
"two-step oracle",0.05,10000,1000,214,10,0.106423969796846,0,NA,NA
"two-step",0.05,10000,1000,215,10,0.0530884289067154,0.0329944249676824,1,0.0252525252525253
"two-step+refitted",0.05,10000,1000,215,10,0.0512692973074795,0.189143702852301,1,0.0252525252525253
"two-step oracle",0.05,10000,1000,215,10,0.0480148518682339,0,NA,NA
"two-step",0.05,10000,1000,216,10,0.110042945336529,0,1,0
"two-step+refitted",0.05,10000,1000,216,10,0.0991038402424714,0,1,0
"two-step oracle",0.05,10000,1000,216,10,0.116816327861127,0,NA,NA
"two-step",0.05,10000,1000,217,10,0.0810764969202376,0.0270764749137039,1,0.0161616161616162
"two-step+refitted",0.05,10000,1000,217,10,0.0587626575795069,0.151745048903541,1,0.0161616161616162
"two-step oracle",0.05,10000,1000,217,10,0.0748098922055145,0,NA,NA
"two-step",0.05,10000,1000,218,10,0.0739468083095465,0.00143564199826878,1,0.00303030303030303
"two-step+refitted",0.05,10000,1000,218,10,0.062362146916679,0.068284677175348,1,0.00303030303030303
"two-step oracle",0.05,10000,1000,218,10,0.0616492934089164,0,NA,NA
"two-step",0.05,10000,1000,219,10,0.0869661293772577,0.0151898774789932,1,0.00707070707070707
"two-step+refitted",0.05,10000,1000,219,10,0.0610349469350433,0.111801687463652,1,0.00707070707070707
"two-step oracle",0.05,10000,1000,219,10,0.0665644726111855,0,NA,NA
"two-step",0.05,10000,1000,21,10,0.0843305390074863,0.0186782500370244,1,0.0101010101010101
"two-step+refitted",0.05,10000,1000,21,10,0.0768715176477113,0.134436342025738,1,0.0101010101010101
"two-step oracle",0.05,10000,1000,21,10,0.0748620778627627,0,NA,NA
"two-step",0.05,10000,1000,220,10,0.0477650229063072,0.0408172226438854,1,0.0292929292929293
"two-step+refitted",0.05,10000,1000,220,10,0.0319199850026905,0.206158231555412,1,0.0292929292929293
"two-step oracle",0.05,10000,1000,220,10,0.0364495109772056,0,NA,NA
"two-step",0.05,10000,1000,221,10,0.077392309242474,0.0223560416566063,1,0.0131313131313131
"two-step+refitted",0.05,10000,1000,221,10,0.0762854404384342,0.139572452796388,1,0.0131313131313131
"two-step oracle",0.05,10000,1000,221,10,0.0854239517649379,0,NA,NA
"two-step",0.05,10000,1000,222,10,0.103121179130017,0.00838032334292598,1,0.00404040404040404
"two-step+refitted",0.05,10000,1000,222,10,0.0878275189995296,0.0814348128540473,1,0.00404040404040404
"two-step oracle",0.05,10000,1000,222,10,0.0956620250327608,0,NA,NA
"two-step",0.05,10000,1000,223,10,0.0643056872338493,0.0381467447659733,1,0.0232323232323232
"two-step+refitted",0.05,10000,1000,223,10,0.0561628707224104,0.194072643836288,1,0.0232323232323232
"two-step oracle",0.05,10000,1000,223,10,0.0615337956054221,0,NA,NA
"two-step",0.05,10000,1000,224,10,0.105345831573046,0.0184467404711718,1,0.0101010101010101
"two-step+refitted",0.05,10000,1000,224,10,0.101929862315759,0.127169836286844,1,0.0101010101010101
"two-step oracle",0.05,10000,1000,224,10,0.111029404987661,0,NA,NA
"two-step",0.05,10000,1000,225,10,0.0917190886077465,0.0142895155601715,1,0.0121212121212121
"two-step+refitted",0.05,10000,1000,225,10,0.0639172322498881,0.140324970750998,1,0.0121212121212121
"two-step oracle",0.05,10000,1000,225,10,0.073295358440182,0,NA,NA
"two-step",0.05,10000,1000,226,10,0.0858935557100476,0.0201232094625331,1,0.0131313131313131
"two-step+refitted",0.05,10000,1000,226,10,0.0732913692965515,0.140669071620125,1,0.0131313131313131
"two-step oracle",0.05,10000,1000,226,10,0.0718458200915979,0,NA,NA
"two-step",0.05,10000,1000,227,10,0.095955811093648,0.0117156545033741,1,0.00404040404040404
"two-step+refitted",0.05,10000,1000,227,10,0.0841650245441365,0.0835687673617979,1,0.00404040404040404
"two-step oracle",0.05,10000,1000,227,10,0.0837474878299926,0,NA,NA
"two-step",0.05,10000,1000,228,10,0.0714737758416988,0.0319686425730948,1,0.0222222222222222
"two-step+refitted",0.05,10000,1000,228,10,0.0582194773161036,0.169286189721144,1,0.0222222222222222
"two-step oracle",0.05,10000,1000,228,10,0.0625940269022813,0,NA,NA
"two-step",0.05,10000,1000,229,10,0.0736543048769794,0.0319305563891063,1,0.00909090909090909
"two-step+refitted",0.05,10000,1000,229,10,0.05555649574563,0.132444194040406,1,0.00909090909090909
"two-step oracle",0.05,10000,1000,229,10,0.0672574313329353,0,NA,NA
"two-step",0.05,10000,1000,22,10,0.088814926421757,0.0171267114686507,1,0.0121212121212121
"two-step+refitted",0.05,10000,1000,22,10,0.0787687722730702,0.137998052865508,1,0.0121212121212121
"two-step oracle",0.05,10000,1000,22,10,0.0866326641250627,0,NA,NA
"two-step",0.05,10000,1000,230,10,0.0714916769430792,0.00507041730613736,1,0.00606060606060606
"two-step+refitted",0.05,10000,1000,230,10,0.0432843191120071,0.111371264929019,1,0.00606060606060606
"two-step oracle",0.05,10000,1000,230,10,0.0460698021282453,0,NA,NA
"two-step",0.05,10000,1000,231,10,0.0462126298010266,0.0355810192523649,1,0.0313131313131313
"two-step+refitted",0.05,10000,1000,231,10,0.0400835650127514,0.176328976737075,1,0.0313131313131313
"two-step oracle",0.05,10000,1000,231,10,0.0530260158632641,0,NA,NA
"two-step",0.05,10000,1000,232,10,0.0813850390309707,0.0128281927308484,1,0.0111111111111111
"two-step+refitted",0.05,10000,1000,232,10,0.056604389033204,0.137797530118175,1,0.0111111111111111
"two-step oracle",0.05,10000,1000,232,10,0.0553545522130703,0,NA,NA
"two-step",0.05,10000,1000,233,10,0.0935414549547904,0.0240639171080138,1,0.0151515151515152
"two-step+refitted",0.05,10000,1000,233,10,0.0771567694056664,0.148220885744958,1,0.0151515151515152
"two-step oracle",0.05,10000,1000,233,10,0.0840834322021828,0,NA,NA
"two-step",0.05,10000,1000,234,10,0.0969594549630346,0.0166250250352653,1,0.0101010101010101
"two-step+refitted",0.05,10000,1000,234,10,0.0764017562550201,0.144070067263691,1,0.0101010101010101
"two-step oracle",0.05,10000,1000,234,10,0.0736708609240433,0,NA,NA
"two-step",0.05,10000,1000,235,10,0.0664296132757488,0.0312861463075249,1,0.0222222222222222
"two-step+refitted",0.05,10000,1000,235,10,0.0539440189303089,0.178070532557045,1,0.0222222222222222
"two-step oracle",0.05,10000,1000,235,10,0.0621630599054255,0,NA,NA
"two-step",0.05,10000,1000,236,10,0.0798824757119175,0.0338508215038234,1,0.0272727272727273
"two-step+refitted",0.05,10000,1000,236,10,0.0753048084789885,0.171554780314529,1,0.0272727272727273
"two-step oracle",0.05,10000,1000,236,10,0.0722684655551632,0,NA,NA
"two-step",0.05,10000,1000,237,10,0.0652147188826679,0.0181656864542657,1,0.00505050505050505
"two-step+refitted",0.05,10000,1000,237,10,0.0571089500152476,0.102784240204207,1,0.00505050505050505
"two-step oracle",0.05,10000,1000,237,10,0.0652879468292317,0,NA,NA
"two-step",0.05,10000,1000,238,10,0.0814251012359799,0.0436033861291273,1,0.0292929292929293
"two-step+refitted",0.05,10000,1000,238,10,0.0668882182206847,0.200605100893926,1,0.0292929292929293
"two-step oracle",0.05,10000,1000,238,10,0.0726781591482031,0,NA,NA
"two-step",0.05,10000,1000,239,10,0.120724286932163,0.0252052492772934,1,0.0171717171717172
"two-step+refitted",0.05,10000,1000,239,10,0.11824552225064,0.169196276241726,1,0.0171717171717172
"two-step oracle",0.05,10000,1000,239,10,0.12376334804467,0,NA,NA
"two-step",0.05,10000,1000,23,10,0.0654339283706204,0.0659781269550003,1,0.0626262626262626
"two-step+refitted",0.05,10000,1000,23,10,0.0553475193693693,0.276732665071854,1,0.0626262626262626
"two-step oracle",0.05,10000,1000,23,10,0.0585103064123937,0,NA,NA
"two-step",0.05,10000,1000,240,10,0.0666761282422264,0.0383656982364595,1,0.0323232323232323
"two-step+refitted",0.05,10000,1000,240,10,0.0472873733060129,0.198568261759372,1,0.0323232323232323
"two-step oracle",0.05,10000,1000,240,10,0.0506836696865687,0,NA,NA
"two-step",0.05,10000,1000,241,10,0.088026131880613,0.0735610145830036,1,0.0696969696969697
"two-step+refitted",0.05,10000,1000,241,10,0.0763466708980034,0.267124318045961,1,0.0696969696969697
"two-step oracle",0.05,10000,1000,241,10,0.081329216730627,0,NA,NA
"two-step",0.05,10000,1000,242,10,0.0476981124913899,0.0136196254674851,1,0.00707070707070707
"two-step+refitted",0.05,10000,1000,242,10,0.0399967694373606,0.10480979680957,1,0.00707070707070707
"two-step oracle",0.05,10000,1000,242,10,0.039929814301046,0,NA,NA
"two-step",0.05,10000,1000,243,10,0.0423356676585459,0.0295129342061897,1,0.00606060606060606
"two-step+refitted",0.05,10000,1000,243,10,0.0460440657956312,0.10924368701896,1,0.00606060606060606
"two-step oracle",0.05,10000,1000,243,10,0.0485214294643044,0,NA,NA
"two-step",0.05,10000,1000,244,10,0.0745484362946449,0.0389530414384154,1,0.0232323232323232
"two-step+refitted",0.05,10000,1000,244,10,0.0723284975005147,0.164119454946517,1,0.0232323232323232
"two-step oracle",0.05,10000,1000,244,10,0.0786236505121793,0,NA,NA
"two-step",0.05,10000,1000,245,10,0.0722249599989879,0.0407689445733353,1,0.0333333333333333
"two-step+refitted",0.05,10000,1000,245,10,0.0674342134406644,0.185947029500854,1,0.0333333333333333
"two-step oracle",0.05,10000,1000,245,10,0.0695110027213634,0,NA,NA
"two-step",0.05,10000,1000,246,10,0.108800561909016,0.0316580897353214,1,0.0141414141414141
"two-step+refitted",0.05,10000,1000,246,10,0.101910270005037,0.145922706727185,1,0.0141414141414141
"two-step oracle",0.05,10000,1000,246,10,0.0997444409956395,0,NA,NA
"two-step",0.05,10000,1000,247,10,0.0750452537710829,0.0261512215088956,1,0.00808080808080808
"two-step+refitted",0.05,10000,1000,247,10,0.0462320716366798,0.138466588221321,1,0.00808080808080808
"two-step oracle",0.05,10000,1000,247,10,0.0513577113564518,0,NA,NA
"two-step",0.05,10000,1000,248,10,0.0942017903517529,0.0219095520214054,1,0.0151515151515152
"two-step+refitted",0.05,10000,1000,248,10,0.0788780475059269,0.15493641480332,1,0.0151515151515152
"two-step oracle",0.05,10000,1000,248,10,0.0859769672781811,0,NA,NA
"two-step",0.05,10000,1000,249,10,0.0814450726009509,0.0461679701724871,1,0.0282828282828283
"two-step+refitted",0.05,10000,1000,249,10,0.0705884340060021,0.198850397098807,1,0.0282828282828283
"two-step oracle",0.05,10000,1000,249,10,0.0730155823990466,0,NA,NA
"two-step",0.05,10000,1000,24,10,0.0657742273161544,0.0509198953200887,1,0.0383838383838384
"two-step+refitted",0.05,10000,1000,24,10,0.0497712713109065,0.214408647307462,1,0.0383838383838384
"two-step oracle",0.05,10000,1000,24,10,0.0532248797348091,0,NA,NA
"two-step",0.05,10000,1000,250,10,0.0840621570542755,0.0356863098172349,1,0.0232323232323232
"two-step+refitted",0.05,10000,1000,250,10,0.071092025259309,0.180021357184194,1,0.0232323232323232
"two-step oracle",0.05,10000,1000,250,10,0.0795723526927807,0,NA,NA
"two-step",0.05,10000,1000,251,10,0.0689153541552998,0.00794415501075761,1,0.00505050505050505
"two-step+refitted",0.05,10000,1000,251,10,0.0716298018746117,0.0883075198442308,1,0.00505050505050505
"two-step oracle",0.05,10000,1000,251,10,0.0774865478238864,0,NA,NA
"two-step",0.05,10000,1000,252,10,0.08571858090002,0.0415651582455422,1,0.0292929292929293
"two-step+refitted",0.05,10000,1000,252,10,0.0860355324407897,0.181118901946622,1,0.0292929292929293
"two-step oracle",0.05,10000,1000,252,10,0.0828306275321262,0,NA,NA
"two-step",0.05,10000,1000,253,10,0.0745824055304195,0.0305837161693615,1,0.00808080808080808
"two-step+refitted",0.05,10000,1000,253,10,0.0673237912838323,0.124959813402876,1,0.00808080808080808
"two-step oracle",0.05,10000,1000,253,10,0.0748181632844957,0,NA,NA
"two-step",0.05,10000,1000,254,10,0.0747890099766875,0.0296929373881112,1,0.0202020202020202
"two-step+refitted",0.05,10000,1000,254,10,0.0636126412121351,0.171469520242358,1,0.0202020202020202
"two-step oracle",0.05,10000,1000,254,10,0.0742448652359975,0,NA,NA
"two-step",0.05,10000,1000,255,10,0.0716554708496623,0.0346123909085368,1,0.0252525252525253
"two-step+refitted",0.05,10000,1000,255,10,0.0673575727596618,0.157839340071176,1,0.0252525252525253
"two-step oracle",0.05,10000,1000,255,10,0.0667301592062025,0,NA,NA
"two-step",0.05,10000,1000,256,10,0.0641107931045288,0.0264590851079089,1,0.00808080808080808
